PG.ProteinAccessions	[1] 20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-A5_1_22639.htrms.PG.Quantity	[2] 20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-A11_1_22645.htrms.PG.Quantity	[3] 20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-B5_1_22651.htrms.PG.Quantity	[4] 20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-B11_1_22657.htrms.PG.Quantity
Q9HBH0	652.3372802734375	613.5248413085938	629.1932983398438	646.4425659179688
Q9HBH1	581.6702880859375	691.1224365234375	608.4611206054688	579.4156494140625
Q9HBH5	263.024658203125	273.1484375	290.6131896972656	240.9016876220703
Q9HBH9	246.24171447753906	237.1520233154297	208.289794921875	156.35455322265625
Q9HBI1	238.7172088623047	230.75511169433594	235.17498779296875	247.5967559814453
Q9HBL7	NaN	230.67724609375	242.2105255126953	190.673095703125
Q9HBL8	448.5794982910156	473.966064453125	473.89398193359375	488.8999328613281
Q9HBM0	104.80611419677734	97.26901245117188	88.10823059082031	87.24490356445312
Q9HBM1	564.5545043945312	448.63140869140625	444.4281005859375	513.6915893554688
Q9HBR0	347.1358337402344	422.1426696777344	354.1868896484375	273.81298828125
Q9HBT8	NaN	NaN	56.91768264770508	62.4319953918457
Q9HBU6	712.1947631835938	700.5645141601562	678.6544189453125	713.2168579101562
Q9HC07	270.1164245605469	267.5133361816406	295.1455078125	315.5711669921875
Q9HC21	801.6467895507812	889.313720703125	738.5474853515625	807.4483032226562
Q9HC35	1118.152099609375	1139.37890625	1108.6689453125	1122.6656494140625
Q9HC36	695.9573364257812	643.0848999023438	665.7973022460938	603.7259521484375
Q9HC38	3454.997802734375	3537.3466796875	3304.474853515625	3238.76123046875
Q9HC52	527.6685180664062	454.0840759277344	518.3386840820312	470.3304138183594
Q9HC62	102.06005859375	123.03778839111328	169.6978759765625	97.49827575683594
Q9HC77	77.02542877197266	53.356903076171875	57.44742202758789	65.78288269042969
Q9HC78	NaN	55.906044006347656	NaN	NaN
Q9HC98	93.7171401977539	107.21630859375	103.0712890625	90.04413604736328
Q9HCC0	1430.6204833984375	1459.837890625	1454.53662109375	1477.670166015625
Q9HCD5	1396.9632568359375	1308.975341796875	1359.9930419921875	1350.5277099609375
Q9HCD6	109.72669982910156	138.8367462158203	131.91061401367188	128.359130859375
Q9HCE0	93.9848861694336	67.81905364990234	87.65119171142578	98.56941986083984
Q9HCE1	294.55230712890625	284.1427917480469	286.2816162109375	288.5678405761719
Q9HCE3	122.26409149169922	157.8664093017578	174.52923583984375	73.26769256591797
Q9HCE5	125.70247650146484	98.31094360351562	115.00601959228516	93.31088256835938
Q9HCE7	177.53558349609375	218.14976501464844	263.79168701171875	257.0890197753906
Q9HCE9	25.18024253845215	NaN	NaN	NaN
Q9HCG8	283.02740478515625	279.8343505859375	297.6522216796875	275.1910095214844
Q9HCH0	187.34393310546875	176.07667541503906	151.55186462402344	170.6013946533203
Q9HCJ1	71.63463592529297	58.44887161254883	58.642059326171875	NaN
Q9HCJ3	531.00244140625	604.4097290039062	531.4021606445312	504.82281494140625
Q9HCK4	NaN	NaN	91.54989624023438	NaN
Q9HCK8	444.03253173828125	376.0680847167969	453.43414306640625	429.911376953125
Q9HCL2	269.0862731933594	208.20089721679688	188.30612182617188	212.59690856933594
Q9HCM7	321.7991943359375	283.5258483886719	303.530029296875	233.3492889404297
Q9HCN4	377.51239013671875	379.16705322265625	388.9716796875	357.4123840332031
Q9HCN8	780.1627807617188	864.9739990234375	902.6214599609375	948.283447265625
Q9HCP0	261.8838195800781	239.14418029785156	215.25582885742188	167.65475463867188
Q9HCS7	537.378173828125	526.1402587890625	537.1483764648438	573.8773193359375
Q9HCU5	554.6173706054688	601.959228515625	580.9087524414062	597.6493530273438
Q9HCU9	233.85113525390625	241.01370239257812	233.9127960205078	229.3549346923828
Q9HD15	489.2142639160156	443.2225036621094	484.7650146484375	466.14727783203125
Q9HD20	1605.550048828125	1595.2044677734375	1574.0316162109375	1596.656005859375
Q9HD23	423.0815124511719	398.57275390625	377.53839111328125	398.7441711425781
Q9HD26	726.6549072265625	744.460205078125	717.8970947265625	683.5568237304688
Q9HD33	948.8756713867188	1000.8950805664062	943.7816162109375	940.3910522460938
Q9HD34	418.5726623535156	388.06744384765625	390.8551940917969	384.08233642578125
Q9HD40	98.61393737792969	116.80227661132812	156.8987579345703	108.62345886230469
Q9HD42	625.0142822265625	661.8189086914062	559.3685302734375	547.6082153320312
Q9HD45	1332.6436767578125	1360.031005859375	1372.0054931640625	1319.2427978515625
Q9HD47	105.31432342529297	72.9804916381836	90.54502868652344	73.85106658935547
Q9HD67	4691.42724609375	4690.93994140625	4563.2021484375	4612.08349609375
Q9HDC5	204.72232055664062	210.8751678466797	198.3839111328125	194.9541473388672
Q9HDC9	2899.850341796875	2843.859130859375	2903.205810546875	3012.686279296875
Q9NNW5	568.8765869140625	586.1271362304688	527.9981079101562	553.9461059570312
Q9NNW7	1617.0552978515625	1695.408447265625	1684.254638671875	1592.1475830078125
Q9NNX1	NaN	73.44723510742188	88.38488006591797	70.79434204101562
Q9NP50	100.9095458984375	56.820499420166016	78.90558624267578	46.93574523925781
Q9NP58	440.78631591796875	458.2929992675781	442.7007751464844	421.8479309082031
Q9NP61	126.78112030029297	103.51836395263672	109.65323638916016	118.10014343261719
Q9NP64	291.7403259277344	225.79383850097656	254.53353881835938	219.6599884033203
Q9NP66	322.9856262207031	311.8121032714844	278.45013427734375	350.4090270996094
Q9NP72	1377.6402587890625	1465.7711181640625	1376.1463623046875	1401.847900390625
Q9NP73	421.6275634765625	385.73797607421875	377.10076904296875	376.9617919921875
Q9NP74	322.9530944824219	351.5146179199219	321.55755615234375	318.0223083496094
Q9NP77	1157.0732421875	1053.5435791015625	1075.98876953125	1067.9532470703125
Q9NP79	1158.32568359375	1180.0416259765625	1189.00146484375	1218.33447265625
Q9NP80	214.14097595214844	186.4017791748047	169.34121704101562	177.05776977539062
Q9NP81	1197.17138671875	1055.4010009765625	1124.38232421875	1116.73046875
Q9NP92	466.0668029785156	469.7559814453125	491.82061767578125	468.2419738769531
Q9NP97	3458.394287109375	3420.57763671875	3396.997314453125	3534.722412109375
Q9NPA0	326.4568176269531	399.5003356933594	382.5622863769531	389.1863098144531
Q9NPA3	170.30245971679688	200.85125732421875	177.01687622070312	180.83531188964844
Q9NPA8	990.9542846679688	1132.591552734375	854.9482421875	890.554931640625
Q9NPB8	60.11314392089844	NaN	58.73066711425781	NaN
Q9NPD3	3096.8056640625	3114.344482421875	2885.30517578125	2958.413818359375
Q9NPD8	1987.141357421875	1962.295654296875	1779.3387451171875	1718.8575439453125
Q9NPE2	241.11558532714844	209.93759155273438	221.40576171875	211.2205810546875
Q9NPE3	353.1739501953125	320.27923583984375	342.28082275390625	339.6624450683594
Q9NPF0	1540.87109375	1628.748046875	1508.2855224609375	1505.91259765625
Q9NPF4	1130.714111328125	1144.1978759765625	1051.7060546875	1061.36279296875
Q9NPF5	1075.205078125	1108.4805908203125	1190.4188232421875	1150.2451171875
Q9NPG3	47.1682243347168	35.27481460571289	57.365821838378906	54.449485778808594
Q9NPH0	NaN	68.580322265625	59.20252990722656	NaN
Q9NPI0	168.61325073242188	215.16062927246094	186.33692932128906	NaN
Q9NPI1	192.1098175048828	201.5766143798828	195.4312744140625	191.93576049804688
Q9NPI6	273.6063232421875	245.48609924316406	266.4725036621094	261.5325927734375
Q9NPJ3	2033.7308349609375	1959.680908203125	1917.6025390625	1957.91943359375
Q9NPJ6	356.90289306640625	385.5820007324219	344.6127014160156	337.3018798828125
Q9NPL8	99.25868225097656	97.96178436279297	82.73723602294922	102.08573150634766
Q9NPQ8	936.3087768554688	932.610107421875	921.0289916992188	934.2864990234375
Q9NPR2	121.33441925048828	126.48014831542969	131.82640075683594	90.67875671386719
Q9NPR9	201.4476318359375	152.76951599121094	157.6953582763672	169.2034454345703
Q9NQ29	1460.995361328125	1426.5888671875	1386.748046875	1417.930908203125
Q9NQ50	458.51251220703125	433.8550720214844	435.0835876464844	428.25347900390625
Q9NQ55	620.4398803710938	606.46484375	633.0733642578125	599.5799560546875
Q9NQ84	NaN	NaN	24.84242057800293	42.282562255859375
Q9NQ88	459.4270324707031	420.0149841308594	481.7528991699219	440.9374084472656
Q9NQ92	200.84271240234375	222.509033203125	213.9683380126953	200.5207061767578
Q9NQA3	17.782886505126953	15.956880569458008	11.985111236572266	16.745346069335938
Q9NQC1	164.21070861816406	155.50827026367188	164.15028381347656	164.0623321533203
Q9NQC3	4923.0654296875	4820.16796875	4947.740234375	5024.1396484375
Q9NQC7	173.4701690673828	280.5841064453125	58.47534942626953	NaN
Q9NQE9	240.22825622558594	225.66796875	196.4637451171875	193.98529052734375
Q9NQG1	100.78738403320312	58.66701889038086	61.68799591064453	100.31193542480469
Q9NQG5	1760.05224609375	1654.27685546875	1618.545166015625	1605.752685546875
Q9NQG6	569.8389282226562	409.91656494140625	343.763916015625	362.1083984375
Q9NQH7	486.1561584472656	531.136962890625	459.5896911621094	436.3410949707031
Q9NQP4	2201.501953125	2345.82177734375	2186.541259765625	2247.00537109375
Q9NQR4	2296.642333984375	2339.912353515625	2308.557373046875	2282.305908203125
Q9NQS1	479.2766418457031	468.1961669921875	474.1475830078125	537.818359375
Q9NQS3	NaN	40.207767486572266	NaN	NaN
Q9NQS7	686.6283569335938	691.224609375	631.2075805664062	730.1937255859375
Q9NQT4	509.9414367675781	505.4509582519531	552.6102294921875	567.6694946289062
Q9NQT5	758.8206787109375	791.2635498046875	741.6158447265625	707.5765380859375
Q9NQT8	97.30623626708984	94.17329406738281	95.38880157470703	109.37688446044922
Q9NQV6	234.0292510986328	226.83462524414062	182.2344512939453	182.49090576171875
Q9NQW6	626.978759765625	595.82421875	619.5032958984375	659.7283325195312
Q9NQW7	1429.2618408203125	1397.8861083984375	1411.2630615234375	1501.77685546875
Q9NQX3	540.2815551757812	549.80859375	563.6851806640625	582.191162109375
Q9NQX5	103.71053314208984	77.83635711669922	89.41927337646484	78.1995849609375
Q9NQX7	574.3670043945312	NaN	403.48699951171875	348.19122314453125
Q9NQY0	258.4239807128906	241.23092651367188	249.30105590820312	246.81600952148438
Q9NQZ2	1033.43212890625	1028.9644775390625	992.5087280273438	972.690673828125
Q9NQZ5	351.3800354003906	383.3839111328125	379.885986328125	398.17181396484375
Q9NR09	447.6219482421875	448.8404541015625	435.2822265625	413.6448669433594
Q9NR12	817.8433837890625	847.222900390625	818.9838256835938	862.44580078125
Q9NR19	170.1123809814453	189.1499481201172	193.18113708496094	181.2915802001953
Q9NR28	1027.30908203125	845.7296142578125	885.4928588867188	861.9203491210938
Q9NR30	19459.712890625	19755.57421875	19511.63671875	20050.82421875
Q9NR31	8940.9052734375	7840.646484375	8182.68896484375	7744.09765625
Q9NR33	465.7237243652344	498.1448669433594	480.0265197753906	541.482666015625
Q9NR45	3379.346923828125	3303.90673828125	3549.10107421875	3408.212890625
Q9NR46	1043.0162353515625	1060.629150390625	1035.4091796875	1018.7708740234375
Q9NR48	650.2008666992188	395.5679016113281	353.7259521484375	374.08050537109375
Q9NR50	920.376708984375	821.2955932617188	872.9852905273438	842.87353515625
Q9NR56	1705.9063720703125	1859.9298095703125	1747.444580078125	1844.4281005859375
Q9NR77	70.1478042602539	33.641178131103516	36.954586029052734	28.0615234375
Q9NR80	205.9911651611328	212.376220703125	170.45770263671875	193.92599487304688
Q9NR81	NaN	180.13278198242188	179.24960327148438	192.06715393066406
Q9NRA0	88.16522979736328	88.49292755126953	63.45098876953125	77.32245635986328
Q9NRA8	360.66552734375	372.6129455566406	308.00677490234375	300.8272399902344
Q9NRB3	78.67881774902344	74.58953857421875	52.3050422668457	59.23853302001953
Q9NRC1	118.71483612060547	87.7245864868164	75.30137634277344	95.2055435180664
Q9NRC8	61.636924743652344	NaN	69.32132720947266	53.75782775878906
Q9NRD5	60.09980773925781	49.04594802856445	50.89323806762695	61.934322357177734
Q9NRF2	190.5791015625	154.5609588623047	167.0917510986328	154.07363891601562
Q9NRF8	914.9409790039062	930.0426635742188	893.8450317382812	862.6680297851562
Q9NRF9	528.129638671875	534.28662109375	577.5032348632812	537.868896484375
Q9NRG0	1206.961669921875	664.80224609375	956.2073974609375	284.9066467285156
Q9NRG1	195.4049835205078	180.89752197265625	185.78848266601562	199.79713439941406
Q9NRG4	281.4054260253906	306.51202392578125	259.6238098144531	302.9378967285156
Q9NRG7	78.19041442871094	71.78874206542969	95.57806396484375	115.87065124511719
Q9NRG9	7800.369140625	7917.76611328125	8335.888671875	8202.83203125
Q9NRH1	216.67897033691406	282.2417297363281	234.24188232421875	227.18902587890625
Q9NRH2	40.41552734375	NaN	48.158668518066406	53.94143295288086
Q9NRK6	630.9374389648438	648.7232055664062	644.4425659179688	638.0680541992188
Q9NRL2	1172.7552490234375	1273.46875	1230.2010498046875	1295.390869140625
Q9NRL3	269.31439208984375	292.3650207519531	290.8809509277344	300.33331298828125
Q9NRM2	114.77908325195312	79.85247039794922	124.16215515136719	108.03138732910156
Q9NRM7	39.712223052978516	38.08953857421875	65.85103607177734	NaN
Q9NRN7	325.72491455078125	365.5845642089844	293.380615234375	319.6513671875
Q9NRN9	325.90264892578125	349.57415771484375	323.1700134277344	313.0985412597656
Q9NRP0	6401.21630859375	5866.16015625	5664.69580078125	5357.44384765625
Q9NRP2	1347.2188720703125	1276.3609619140625	1248.30322265625	1151.7703857421875
Q9NRP4	153.74560546875	139.7762451171875	155.84710693359375	161.7159881591797
Q9NRR3	82.90589904785156	99.90755462646484	87.62364196777344	64.86050415039062
Q9NRR4	425.8272705078125	415.78955078125	396.9896240234375	424.70172119140625
Q9NRR5	279.88983154296875	245.94854736328125	240.53366088867188	228.09629821777344
Q9NRS6	306.7732238769531	225.16217041015625	241.16053771972656	240.0689239501953
Q9NRV9	1011.1781005859375	1039.21240234375	1076.145751953125	994.1680297851562
Q9NRW3	89.6021728515625	110.22064971923828	149.55502319335938	145.60926818847656
Q9NRW4	87.44773864746094	NaN	105.57667541503906	65.57086944580078
Q9NRW7	1626.7679443359375	1468.6788330078125	1316.2630615234375	1341.862548828125
Q9NRX1	969.7346801757812	1151.4200439453125	1006.4174194335938	986.1953735351562
Q9NRX2	784.6370849609375	696.0904541015625	745.5789794921875	667.5928344726562
Q9NRX4	279.5477600097656	256.58026123046875	297.2654113769531	286.772705078125
Q9NRX5	265.7274475097656	261.57232666015625	269.5816345214844	303.4441833496094
Q9NRY2	81.49547576904297	83.19003295898438	69.0367431640625	76.73135375976562
Q9NRY4	262.7379150390625	288.7604675292969	304.90496826171875	291.82666015625
Q9NRY5	405.2750549316406	364.1798095703125	412.1297607421875	390.2664794921875
Q9NRY6	86.63383483886719	56.290340423583984	87.51961517333984	94.46475982666016
Q9NRZ5	69.05551147460938	194.09402465820312	NaN	NaN
Q9NRZ7	102.971923828125	118.52831268310547	107.6979751586914	66.7850341796875
Q9NRZ9	460.5027770996094	464.19342041015625	444.4495544433594	475.8414306640625
Q9NS00	254.57643127441406	275.17108154296875	227.75674438476562	239.07276916503906
Q9NS18	242.18502807617188	219.14736938476562	262.0582275390625	199.1668243408203
Q9NS23	NaN	NaN	122.50811767578125	NaN
Q9NS69	1055.497314453125	1066.0050048828125	1102.6064453125	1080.10400390625
Q9NS73	109.25567626953125	95.22210693359375	121.54608154296875	78.69828796386719
Q9NS86	860.6480712890625	794.853759765625	807.2156372070312	750.4346313476562
Q9NS87	442.4681396484375	433.7108154296875	422.51776123046875	437.62359619140625
Q9NS91	551.561279296875	553.6749267578125	561.9517822265625	506.20159912109375
Q9NS93	328.3682556152344	358.4615478515625	402.90667724609375	286.9528503417969
Q9NSC5	197.53285217285156	210.46401977539062	178.17588806152344	183.96121215820312
Q9NSD9	2752.01171875	2628.27783203125	2719.303955078125	2657.3173828125
Q9NSE4	1630.535400390625	1670.222412109375	1664.7042236328125	1563.018310546875
Q9NSG2	150.67413330078125	158.65966796875	155.92652893066406	152.51174926757812
Q9NSI2	1516.404541015625	1555.0421142578125	1611.1295166015625	1536.440185546875
Q9NSI6	317.6925048828125	375.9245910644531	337.60467529296875	315.0226745605469
Q9NSK0	610.2611694335938	637.1218872070312	608.1942138671875	666.556396484375
Q9NSK7	300.6490173339844	316.3692626953125	377.01800537109375	NaN
Q9NSP4	408.8970642089844	313.0551452636719	398.2127685546875	411.9132385253906
Q9NSU2	334.81134033203125	336.22991943359375	349.4635925292969	280.2170715332031
Q9NSV4	700.41650390625	763.92919921875	701.90234375	745.0049438476562
Q9NSY1	231.59634399414062	195.83001708984375	233.43218994140625	183.45672607421875
Q9NT62	1811.08837890625	1706.478271484375	1747.7420654296875	1689.754638671875
Q9NTG7	46.624271392822266	50.639244079589844	47.31230163574219	25.256999969482422
Q9NTI5	623.4230346679688	625.9547119140625	613.5565795898438	615.53369140625
Q9NTJ3	1875.5615234375	1912.29931640625	1877.623291015625	1954.94921875
Q9NTJ5	1349.0010986328125	1354.0067138671875	1377.041748046875	1326.3792724609375
Q9NTK5	2348.938720703125	2453.160400390625	2591.39404296875	2607.591064453125
Q9NTM9	793.0447387695312	756.9072875976562	705.0297241210938	702.941162109375
Q9NTW7	39.12453842163086	27.147550582885742	48.63011932373047	NaN
Q9NTX5	619.3573608398438	644.3599853515625	653.00537109375	617.78857421875
Q9NTX7	NaN	NaN	47.703372955322266	54.448997497558594
Q9NTZ6	1290.8348388671875	1318.609130859375	1281.44482421875	1239.0921630859375
Q9NU19	NaN	372.900634765625	500.9065246582031	225.42538452148438
Q9NU22	2387.677734375	2357.074951171875	2353.876953125	2339.196533203125
Q9NU23	164.06788635253906	159.57644653320312	153.46290588378906	162.5394287109375
Q9NUA8	115.34024047851562	121.86869049072266	131.11712646484375	123.2428207397461
Q9NUD5	64.14873504638672	48.13472366333008	83.1330337524414	59.43128204345703
Q9NUG6	539.1283569335938	525.136474609375	492.1723327636719	440.4991149902344
Q9NUI1	419.90887451171875	444.2862854003906	526.2308349609375	401.1775207519531
Q9NUJ1	371.1895751953125	350.9109191894531	376.9967346191406	361.9875183105469
Q9NUJ3	389.2187805175781	384.21673583984375	377.94158935546875	358.8887023925781
Q9NUK0	198.68711853027344	179.4271240234375	190.96347045898438	201.60479736328125
Q9NUL3	451.91021728515625	445.4271240234375	441.3939208984375	451.677734375
Q9NUL7	239.41493225097656	222.2418975830078	222.4251251220703	209.24183654785156
Q9NUM4	303.36785888671875	357.0130310058594	304.0621032714844	334.5928039550781
Q9NUN5	374.58587646484375	290.8136901855469	308.2801513671875	301.3089294433594
Q9NUP1	140.89743041992188	143.26455688476562	151.95970153808594	149.9390106201172
Q9NUP7	153.81997680664062	133.95046997070312	125.0265121459961	109.4941635131836
Q9NUP9	854.588623046875	885.7857666015625	888.3563842773438	875.7518920898438
Q9NUQ2	725.2561645507812	810.4655151367188	631.1326293945312	679.4701538085938
Q9NUQ3	1117.0367431640625	1196.012451171875	1133.9598388671875	1217.82666015625
Q9NUQ6	290.6566162109375	323.58172607421875	282.0887145996094	293.9914245605469
Q9NUQ7	417.8346252441406	433.2235107421875	414.3487243652344	425.71356201171875
Q9NUQ8	1015.6309204101562	1039.4061279296875	1026.576904296875	1033.3641357421875
Q9NUQ9	3309.81787109375	3225.67333984375	3427.679443359375	3441.416259765625
Q9NUS5	92.9247055053711	80.44566345214844	62.63209533691406	83.20189666748047
Q9NUT2	134.9541473388672	142.14242553710938	125.2557373046875	113.15875244140625
Q9NUU6	236.04989624023438	172.0265655517578	211.0794219970703	225.1565704345703
Q9NUU7	1516.5194091796875	1560.57373046875	1560.9873046875	1516.2999267578125
Q9NUW8	216.7070770263672	224.90721130371094	224.93341064453125	234.97384643554688
Q9NUX5	78.5903549194336	82.05046844482422	94.73355865478516	85.1083984375
Q9NUY8	214.307861328125	226.68258666992188	256.5904846191406	239.18862915039062
Q9NV06	713.265869140625	685.1278686523438	658.2451782226562	704.1473388671875
Q9NV31	1147.5877685546875	1141.1107177734375	1147.68994140625	1041.305908203125
Q9NV35	170.72218322753906	190.43553161621094	143.6988067626953	174.62428283691406
Q9NV56	429.3167419433594	407.0502624511719	403.02264404296875	430.8822937011719
Q9NV64	66.48767852783203	43.43320083618164	43.42201614379883	53.030799865722656
Q9NV66	221.37396240234375	257.8269348144531	218.56109619140625	238.82420349121094
Q9NV70	198.6795654296875	208.65899658203125	195.9896697998047	193.01316833496094
Q9NV88	515.3428344726562	510.298095703125	503.2776794433594	514.9771118164062
Q9NV92	115.0596923828125	67.88060760498047	49.75904846191406	73.22853088378906
Q9NV96	233.70848083496094	233.68359375	228.55540466308594	190.94859313964844
Q9NVA1	280.766357421875	235.47354125976562	294.2416076660156	252.78297424316406
Q9NVA4	377.9168701171875	372.57061767578125	340.7273864746094	371.5969543457031
Q9NVC3	410.22528076171875	305.1316223144531	202.2352752685547	264.62506103515625
Q9NVC6	614.856689453125	595.3694458007812	562.4719848632812	589.7008056640625
Q9NVD7	512.255126953125	524.1769409179688	488.4758605957031	442.2880859375
Q9NVE7	584.9708251953125	550.4528198242188	623.4825439453125	621.17138671875
Q9NVF7	188.6092529296875	193.52333068847656	169.34744262695312	146.87864685058594
Q9NVG8	2130.125244140625	2212.33056640625	2089.588134765625	2099.549560546875
Q9NVH0	278.7298889160156	225.41641235351562	238.75540161132812	229.14036560058594
Q9NVH1	1435.55908203125	1340.0009765625	1278.4022216796875	1395.079345703125
Q9NVH2	1055.162353515625	1141.2603759765625	1131.8687744140625	1105.40771484375
Q9NVI1	1113.7784423828125	1146.5126953125	1125.8037109375	1125.059326171875
Q9NVI7	2492.83984375	2730.985595703125	2688.086181640625	2778.175537109375
Q9NVJ2	582.552734375	450.2071533203125	410.41015625	394.47320556640625
Q9NVK5	129.85989379882812	92.32636260986328	88.54391479492188	81.302490234375
Q9NVM4	355.9054870605469	349.50860595703125	351.22021484375	367.0160217285156
Q9NVM6	598.0928955078125	607.37548828125	566.647705078125	582.13671875
Q9NVM9	799.215576171875	747.6428833007812	769.2939453125	787.5565185546875
Q9NVN3	292.9511413574219	307.3595275878906	330.2823486328125	307.09759521484375
Q9NVN8	757.7860107421875	701.903564453125	748.1165771484375	701.7649536132812
Q9NVP1	1579.5552978515625	1555.8770751953125	1551.4705810546875	1581.4144287109375
Q9NVP2	699.624267578125	767.3610229492188	707.0991821289062	672.04248046875
Q9NVQ4	182.35159301757812	177.7645721435547	201.33273315429688	153.84706115722656
Q9NVR0	231.58335876464844	245.65216064453125	222.908203125	214.3517608642578
Q9NVR2	336.5885925292969	359.2321472167969	339.68798828125	324.52325439453125
Q9NVR5	188.64971923828125	208.59352111816406	221.5650634765625	185.05099487304688
Q9NVS2	114.17239379882812	135.9566650390625	138.39308166503906	124.36509704589844
Q9NVS9	900.6925659179688	854.09326171875	758.002197265625	860.49951171875
Q9NVT9	472.0264587402344	454.1800842285156	466.7524719238281	414.1725769042969
Q9NVU0	193.43161010742188	200.2283477783203	220.7594757080078	188.74305725097656
Q9NVU7	646.0486450195312	582.8994750976562	547.1336669921875	590.5283813476562
Q9NVV0	383.9970397949219	289.6067810058594	327.1840515136719	281.3384704589844
Q9NVV4	330.693115234375	334.3341979980469	294.1293640136719	283.1275939941406
Q9NVW2	93.91568756103516	86.59429931640625	62.59020233154297	90.7563247680664
Q9NVX0	156.5413360595703	136.8070831298828	152.4238739013672	145.03387451171875
Q9NVX2	804.7590942382812	818.1532592773438	765.926513671875	795.6026000976562
Q9NVX7	597.2268676757812	643.7740478515625	621.2627563476562	607.8040161132812
Q9NVZ3	278.1804504394531	321.3749084472656	389.42962646484375	356.4366455078125
Q9NW08	388.8753356933594	352.9081726074219	350.30755615234375	338.87957763671875
Q9NW13	1506.5792236328125	1437.9464111328125	1512.9368896484375	1499.9974365234375
Q9NW15	394.0867004394531	336.7607727050781	257.8293151855469	304.2989807128906
Q9NW38	105.05397033691406	73.81163787841797	90.11428833007812	71.13398742675781
Q9NW64	420.5838317871094	445.21429443359375	447.32476806640625	420.5309753417969
Q9NW68	142.83213806152344	114.8497085571289	121.9726791381836	113.62920379638672
Q9NW75	134.66128540039062	133.6447296142578	131.1074981689453	143.77406311035156
Q9NW81	139.17413330078125	126.32954406738281	142.91046142578125	97.47550201416016
Q9NW82	727.1188354492188	700.976318359375	718.7769775390625	716.88671875
Q9NWA0	111.12181854248047	116.639404296875	104.60375213623047	110.2496337890625
Q9NWB6	644.3385009765625	717.3514404296875	676.270263671875	704.01953125
Q9NWD8	364.51751708984375	342.3489990234375	277.4714660644531	260.1747131347656
Q9NWF9	83.37227630615234	71.06524658203125	89.25270080566406	86.96601104736328
Q9NWH2	161.52606201171875	185.33544921875	179.8079376220703	128.4449920654297
Q9NWH9	755.7049560546875	757.5426635742188	730.3631591796875	714.5067138671875
Q9NWK9	177.3526153564453	171.20896911621094	179.10899353027344	147.60865783691406
Q9NWM0	40.108951568603516	43.893489837646484	46.497257232666016	27.32217025756836
Q9NWM8	464.7190246582031	540.2518310546875	474.4172668457031	482.2679138183594
Q9NWQ9	190.50726318359375	NaN	227.86451721191406	NaN
Q9NWS0	736.2525634765625	719.7720947265625	730.980712890625	797.5645141601562
Q9NWS6	170.7908477783203	199.76736450195312	167.50204467773438	173.20111083984375
Q9NWS8	283.2668762207031	251.1082000732422	226.06146240234375	228.8244171142578
Q9NWT1	705.6347045898438	772.745361328125	795.427734375	837.485107421875
Q9NWT6	184.86431884765625	198.488525390625	187.66943359375	171.4048309326172
Q9NWT8	614.0850219726562	622.3477172851562	667.9888916015625	653.7828369140625
Q9NWU1	141.00428771972656	136.33265686035156	141.65402221679688	145.11732482910156
Q9NWU2	439.4144287109375	464.6217346191406	419.9499206542969	462.31280517578125
Q9NWU5	857.7758178710938	846.7725219726562	883.768310546875	898.918701171875
Q9NWV4	719.3387451171875	697.0022583007812	702.6465454101562	651.322021484375
Q9NWV8	639.3076782226562	577.8865966796875	608.76904296875	596.6113891601562
Q9NWW5	285.26849365234375	234.30088806152344	191.28514099121094	206.16444396972656
Q9NWW6	148.39239501953125	157.12884521484375	161.70358276367188	170.82997131347656
Q9NWX5	370.3628845214844	350.2058410644531	349.3535461425781	349.7392883300781
Q9NWX6	606.4279174804688	603.973876953125	595.0845336914062	620.7798461914062
Q9NWY4	195.98194885253906	139.63079833984375	156.14813232421875	161.9216766357422
Q9NWZ3	308.6402893066406	442.5061950683594	337.1523132324219	332.8802795410156
Q9NWZ5	182.64004516601562	182.51927185058594	205.7413787841797	191.5891876220703
Q9NWZ8	162.2673797607422	190.9322967529297	151.0794677734375	193.2232666015625
Q9NX00	239.38674926757812	263.9872741699219	260.7624816894531	98.6483383178711
Q9NX04	110.545166015625	NaN	106.95803833007812	118.5451431274414
Q9NX05	207.60836791992188	210.42926025390625	184.0949249267578	207.04368591308594
Q9NX07	122.4737777709961	114.72947692871094	150.33876037597656	93.80712127685547
Q9NX08	162.0654296875	176.92022705078125	210.04376220703125	206.41737365722656
Q9NX14	1692.384765625	1558.3935546875	1424.1572265625	1390.326171875
Q9NX18	490.56219482421875	470.7693786621094	534.1234130859375	472.11968994140625
Q9NX20	396.230712890625	439.9156188964844	376.73052978515625	306.61529541015625
Q9NX24	1264.8494873046875	1230.3154296875	1123.975830078125	1230.1142578125
Q9NX31	74.27100372314453	88.6603012084961	72.75481414794922	77.35628509521484
Q9NX38	58.381561279296875	51.33683395385742	44.77886962890625	39.945159912109375
Q9NX40	963.2235107421875	1022.77197265625	892.3773193359375	958.6083374023438
Q9NX46	563.1791381835938	585.8382568359375	597.853759765625	547.1045532226562
