Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\Patricia_nature_protocol_paper\raw_files\Optimal_dia-PASEF_60SPD\20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-A5_1_22639.d	D:\Patricia_nature_protocol_paper\raw_files\Optimal_dia-PASEF_60SPD\20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-A11_1_22645.d	D:\Patricia_nature_protocol_paper\raw_files\Optimal_dia-PASEF_60SPD\20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-B5_1_22651.d	D:\Patricia_nature_protocol_paper\raw_files\Optimal_dia-PASEF_60SPD\20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-B11_1_22657.d
Q9H4L5				44432.9	47985.9	45603.1	42401.1
Q9H4L7				54300.8	58067.5	49032.8	53959.1
Q9H4M9				151973	149879	151763	151668
Q9H4P4					2675.86	2633.61	4112.73
Q9H4Z3				21700.2	16711.5	24013.8	22556.1
Q9H501				116443	113554	109713	104613
Q9H553				21802.3	29164.6	32805.6	26752.7
Q9H568				22030.2	29195	29505.1	31324.7
Q9H582				12896.9	14117.3	14600.8	14643.8
Q9H583				200706	196195	189810	187727
Q9H5H4				7041.45	11789.6	11401.1	10021
Q9H5I1				12349.3	13334	9731.02	8206.49
Q9H5K3				14099.8	14291.1	13167.8	11876.6
Q9H5N1				17897.3	20146.6	17334.3	18689.3
Q9H5Q4				54049.4	52177.9	51378.8	51854.7
Q9H5U6				12450.3	7661.22	9396.69	10940.4
Q9H5V9				62463.3	62136.8	61466.2	58025.6
Q9H5X1				55558.3	59733.8	52775	59319.7
Q9H5Z1				26714.7	26795.2	25329.1	22683.3
Q9H633				8075.03	6991.35	6717.35	6982.21
Q9H6A9				7539.82	7026.76	6392.14	6803.88
Q9H6B4				10727.4	14547.8	13136.3	10189.9
Q9H6B9				30773.9	54672.8	48322.5	54333.2
Q9H6D7				10101.5	16392.3	11153.6	8659.08
Q9H6E4				7980.26	12632.3	7276.94	9889.46
Q9H6E5				45234	48732.2	42795	46096.8
Q9H6F5				136184	132574	123257	131308
Q9H6H4				18200.9	10736.7	15499.3	16955.6
Q9H6K1				7163.19	7216.23	7673.99	6654.55
Q9H6L4					5345.69	3654.64	5158.14
Q9H6Q4				3447.13	4175.09	7059.68	5535.51
Q9H6R0				62128.1	66069.5	61471.8	62642.9
Q9H6R4				44477.9	45053.8	44236.5	45920.5
Q9H6R6				10058.9	11083.6	8168.65	11086
Q9H6R7				200400	180794	226563	200517
Q9H6S0				45141.6	47217.9	46188.4	46087.4
Q9H6S3				34366.9	34437	35404.9	36708.8
Q9H6T0				30772	28927	31695	30219.8
Q9H6T3				119589	123100	125355	122625
Q9H6U6				17842.3		15995.2	16685.8
Q9H6U8				34478.9	49352	44244.9	45850.5
Q9H6V9				68349.6	60735.3	64982.8	64432.2
Q9H6W3				18234.5	18312	12579.9	15576.3
Q9H6X2				25020.2	26058.7	27142.7	25185.9
Q9H6Y2				41721.3	46669.6	41344.4	44583.3
Q9H6Y7				13604.2	11681.9	14735.8	14898.2
Q9H6Z4				50244.3	48965.5	46049.3	48809.4
Q9H707				68622.3		10878.8	56056.1
Q9H765				3188.94	4373.36	3173.34	5848.03
Q9H773				226045	229906	228507	244511
Q9H788				107242	106467	113940	115133
Q9H790				5904.56			8621.2
Q9H792				14205.8	13759.3	22030.2	14512
Q9H799				10972	13169.6	7945.42	10310
Q9H7B2				153720	144590	117831	129151
Q9H7B4				41099.1	41692.7	39105	34290.8
Q9H7C4				11694.8	11143.1	16807.3	16507.5
Q9H7C9				19887.7	20451.4	20194.3	23755.2
Q9H7D0				13845.2	13726.1	14698.3	14631.5
Q9H7D7				35106.5	35892.4	41536.3	41811.9
Q9H7E2				64527.8	64957.4	36717.2	50939.4
Q9H7E9				60491.1	57099.1	64755.3	62225.5
Q9H7F0				5203.92	5959.72	6143.64	4896.91
Q9H7L9				24097.1	26223.3	25706.8	27470.9
Q9H7N4				79226.7	95627.9	101840	87897
Q9H7U1				8305.99	13603.6	11854.9	9417.2
Q9H7X7				17255.5	20046.1	20782.5	17601
Q9H7Z3				5520.23	5751.92	4953.55	6991.64
Q9H7Z6				8439.59	9913.11	7217.77	9653.12
Q9H7Z7				69431.8	71035.9	76980.5	73142
Q9H814				104660	109124	101638	100865
Q9H825				11260.7	10518.1	10494.1	6861.3
Q9H832				65801.4	57690.9	51211.8	57545.8
Q9H840				11823	17656.9	17678.8	17303.6
Q9H845				90174.9	74210.9	76781.6	66897.4
Q9H857				43980.2	42170	41588.8	40362.5
Q9H869				8389.86	12453.9	8787.15	8140.62
Q9H871				28904.6	28213.6	29869.5	29548.1
Q9H875				7768.42	9816.29	9253.75	9067.94
Q9H892				11177.3	9320.02	6940.97	7373.9
Q9H8G2				108898	89877.5	93932.8	82620.3
Q9H8H0				95236.6	96303.3	93679.2	93744.7
Q9H8H2				74746.5	76115.7	71764.5	73866.2
Q9H8H3				36956.4	37300.4	35519.8	36370.8
Q9H8M2				14534	11921.3	10816.2	14010.3
Q9H8M5				6212.66	6169.3	4455.18	5319.59
Q9H8M7				32509.3	31132.1	27456.7	25283.4
Q9H8T0				7392.3	9530.02	6237.39	
Q9H8U3				4954.67	5622.36	5366.71	3218.26
Q9H8V3				70804.8	68375.7	66245.1	67535.8
Q9H8W3				3477.44	3698.49	3101.03	2627.1
Q9H8W4				7181.67	6450.84	9557.58	6396.37
Q9H8X2				6744.68	6425.28	8709.39	12767.1
Q9H8Y5				68482.3	68672.9	66886.3	68162.2
Q9H8Y8				165712	167893	149931	144631
Q9H900				19627.6	21717.4	25157.8	23361.1
Q9H910				195993	197143	210543	202727
Q9H920				5529.66	9487.99	7341.01	8116.62
Q9H936				47491.9	49491.4	47662.5	51478.9
Q9H944				19283.7	22070	28257.4	25571.9
Q9H967				17959.3	24763.9	24512.8	20240.8
Q9H974				36733.1	34935.7	35128.5	38638.2
Q9H977				5629.08	6756.88	6716.07	6572.95
Q9H981				30223.8	29974.5	33277.4	34838.1
Q9H992				6581		9449.99	
Q9H993				49135	49003.4	58337.7	58864.4
Q9H999				16112.8	14988.8	15972.4	18217.8
Q9H9A5				31225.7	32329.7	29717.9	28483.3
Q9H9A6				87793.8	93361.3	89417.5	91476.5
Q9H9A7				10237.9	12481.3	9638.89	10410.1
Q9H9B1				39411.3	41249.8	34682.4	35231.8
Q9H9B4				174704	179806	177422	166820
Q9H9C1				21384.8	18584.8	20815.2	20282.2
Q9H9E3				29117.7	28316.3	27441.2	29374.1
Q9H9F9				25729.5	23411.5	27264.5	25893.7
Q9H9G7				9064.4	10065.3	9405.59	10382.3
Q9H9H4				56170.9	53761.7	65625.4	57789
Q9H9J2				56373.4	61427.6	60374.5	60869.2
Q9H9J4				16218.4	24929.6	18591.5	23394
Q9H9L3				17074.2	18411.4	13965.6	15121.5
Q9H9L4				9862.35	11122.3	11176.1	11289.8
Q9H9L7							3753.06
Q9H9P8				18346.1	16578	16903.6	16016
Q9H9Q2				39125.7	39012.2	38294	37419.4
Q9H9Q4				8341.16	10685.1	10878.3	10678.3
Q9H9T3				139544	129071	124139	127443
Q9H9V9				3289.72		1813.87	2039.1
Q9H9Y2				45083	37389.6	40700.5	44907.9
Q9H9Y4				3660.59	3784.36	3185.04	3541.68
Q9H9Y6				76942.2	76530.6	84089.8	66510.6
Q9HA47				20426.9	17654	16083.8	16770
Q9HA64				13055.9	15873.2	14330	16706.6
Q9HA65				14266.9	27075.4	29760.3	28691.6
Q9HA77				42946.6	45666.5	45294.4	44293.4
Q9HA92				5377.15	4458.55	3387.26	2078.03
Q9HAB8				35235.5	34052	29365.4	34256.6
Q9HAD4				8147.27	7225.87	6315.99	6202.67
Q9HAF1				20880.6	20230	16686.3	19101.5
Q9HAH1					5176.87	5180.53	
Q9HAH7				7128.99	7672.79	8947.57	9866.19
Q9HAJ7				2337.14		1408.12	
Q9HAN9				13744.3	13753.2	12752.3	12207.8
Q9HAP2				5350.97		5145.26	
Q9HAS0				25066.6	31329.3	25824	25200.8
Q9HAU0				65256.3	66584.6	64820.4	60789.1
Q9HAU4				12835.4	15737.1	8964.5	
Q9HAU5				73233.2	77125.5	68979.7	70960.2
Q9HAV0				86200.6	93756.3	90941.9	93570.5
Q9HAV4				109421	112414	109898	109595
Q9HAV7				583300	595678	553797	559620
Q9HAW0					8620.9	5128.33	8931.76
Q9HAW4				10677.5	11259.1	9638.72	7441.86
Q9HAZ1				11796.5	9113.34	9523.52	12612.6
Q9HB07				289190	311853	326333	304074
Q9HB19				21257.5	22152.2	20640.5	19715.5
Q9HB21				15733	18646.3	16450.4	18198.8
Q9HB40				43680.6	42903.4	44778.8	42080.1
Q9HB71				1.26482e+06	1.17635e+06	1.36522e+06	1.24355e+06
Q9HB90				32158.6	31069.2	40505.2	37272.1
Q9HB96				9756.66	8830.79	8379.93	7902.01
Q9HBD1				8152.69	8022.88	8407.65	8162.25
Q9HBE1				6400.3	6549.64	5935.26	6409.26
Q9HBG6				18571.2	19944.7	20644.6	12393.1
Q9HBH0				107050	87548	67362.8	79532.1
Q9HBH1				42590.4	44838.2	45821.1	45395.4
Q9HBH5				29688.8	25535.1	26629.6	24136.8
Q9HBH9				2491.83	4340.82	4452.01	4856.81
Q9HBI1				20580.5	15625.7	16808.5	17955.9
Q9HBL7					2682.35		
Q9HBL8				41735.2	46749.8	43155.9	46961
Q9HBM0				16692.7	18079.4	10863	9086.89
Q9HBM1				33590.2	41211	34234.1	29021
Q9HBR0				3452.98		2225.24	2809.71
Q9HBT8				7469.02	4179.71	7301.67	7199.33
Q9HBU1				7010.03	3481.74	4565.4	6691.3
Q9HBU6				15191.4	13827.8	14533.6	14887.8
Q9HC07				33664.3	46740.5	44058.5	46572.5
Q9HC21				58766.8	54192.7	43211.7	35324.2
Q9HC35				91688	97262.6	99256.5	98530.7
Q9HC36				90963.6	80747.2	78072.5	79051.9
Q9HC38				249095	256149	255500	247312
Q9HC52				34053.6	27781	30685	32075.6
Q9HC62				8598.7	7913.19	6183.81	7669.77
Q9HC77				1495.66	3012.13	2300.38	2247.62
Q9HC98				7981.99	10856.2	9775.25	8568.81
Q9HCC0				72578.6	75832.8	79519.6	75863.3
Q9HCD5				87823.2	86443.5	82257.7	99705.4
Q9HCD6				9062.67	6020.14	10285.1	6872.29
Q9HCE0				5383.79	8652.86	10371.9	6478.87
Q9HCE1				34262.6	32221.3	33147.1	32757.2
Q9HCE3					3803.8		
Q9HCE5				10450.9	13157	15341.8	14557.2
Q9HCE9				1456.13	956.374		1433.57
Q9HCG8				17180.1	19678.8	18668.7	22035.3
Q9HCH0				29753.5	28029.5	22436	12785.5
Q9HCJ1				3473.94		4740.79	3381.33
Q9HCJ3				23549.7	22694.5	29022.4	29051.6
Q9HCJ5					9555.5	8984.06	9733.32
Q9HCK8				44646.1	33937.1	37725.8	37418.7
Q9HCL2				21244.8	16462.5	15945.8	15280.3
Q9HCM3				3013.13	4082.05	5358.75	3916.9
Q9HCM7				26145.2	26191	25292.4	21747.8
Q9HCN4				35893.4	33918.6	36449.9	30910.8
Q9HCN8				87076	77035.1	81191.4	78825.3
Q9HCP0				26519.3	22751.7	28005.4	21968.4
Q9HCS5				1739.7		2957.42	
Q9HCS7				38527	39346.8	36914.9	40126.9
Q9HCU5				58564.2	63110.6	65698.5	63679.9
Q9HCU9				12212	15510.3	13000.9	14422.3
Q9HCY8				2505.49		2324.3	
Q9HD15				64618.5	66157.6	68881.7	63411.9
Q9HD20				47709.1	49307.6	51092.5	48144.4
Q9HD23				16965.4	18038.5	17158.4	18606.3
Q9HD26				33657.5	28080.4	31510.3	30051.2
Q9HD33				84830.8	86680.9	77615.7	75051.2
Q9HD34				129640	126634	131020	122077
Q9HD40				1955.87	3202.91	2603.75	1839.71
Q9HD42				65368.7	57249.2	57247.5	54875.8
Q9HD45				139027	149902	124628	116786
Q9HD47				6839.51	5387.09	5470.55	5778.67
Q9HD67				48353.4	59099.6	53924.9	59117.2
Q9HDC5				17405.5	17527	16362	17451.5
Q9HDC9				140972	136406	140304	140869
Q9NNW5				144436	134434	179463	191492
Q9NNW7				55977.3	52764.6	53247.3	56706.1
Q9NNX1					4059.72	3121.95	3277.47
Q9NP50				10409.8	5148.48	6941.87	6896.11
Q9NP58				22720.4	22106.2	23245.4	22398.8
Q9NP61				11767.7	13258.4	13641.3	16735.6
Q9NP64				15942.5	14832	12285.8	15578
Q9NP66				19518.7	22130	26854.5	22651.4
Q9NP72				151399	160455	167078	156494
Q9NP73				16990.5	20529.2	16601	16921.2
Q9NP74				34235.6	39789.3	38935.4	34994.9
Q9NP77				128045	116615	120766	119496
Q9NP79				114037	117974	117582	118003
Q9NP80				12195.4	10322	8474.4	8842.65
Q9NP81				49866.1	47586.5	50248.4	45939.1
Q9NP92				82619.6	85153.9	86514.2	88884.4
Q9NP97				339572	354826	390442	395030
Q9NPA0				88796.5	96862.8	89373.9	104755
Q9NPA3				12474.7	10399.5	9755.76	8002.05
Q9NPA8				140992	152280	143115	148053
Q9NPB8				3419.07	2627.5	2153.12	
Q9NPD3				207815	208800	193170	184925
Q9NPD8				215988	188852	185480	193297
Q9NPE2				12557.3	10917.9	12825.9	17700.2
Q9NPE3				42989.7	42583.7	44015.6	41561.3
Q9NPF0				136871	139650	115507	126205
Q9NPF4				83328.1	94762.7	91675.3	86209.6
Q9NPF5				71173.5	75897.5	85392.2	77494.9
Q9NPG3				2112.14	1471.37	1071.62	
Q9NPG8				44721.1	40624.4	37427.1	
Q9NPH0					8068.31	5712.08	2315.04
Q9NPI0				10558.5	15354.9	12661.4	10793.6
Q9NPI1				19735.1	19598.5	19969.8	18524.2
Q9NPI6				30133.8	33011.3	31829.2	36660.7
Q9NPJ3				256682	267738	248357	224081
Q9NPJ6				29064.5	29283	26086.1	31352.2
Q9NPL8				18590.1	16335.9	20564.4	14385.9
Q9NPQ8				57910.7	60677.1	60605.1	55764.3
Q9NPR9				11941.2	13163.8	12322.3	11555.7
Q9NQ29				230663	226445	216957	219608
Q9NQ50				86171.2	87333.6	93625.5	89527.5
Q9NQ55				40512.5	40944.5	39858	43508.1
Q9NQ88				92389.1	98840.9	95692.2	98131.7
Q9NQ92				25093.3	29665.4	36937.1	31682.2
Q9NQA3				4861.81	6538.91	4641.51	7075.59
Q9NQC1				19783.4	19044.6	19211.9	18789.6
Q9NQC3				357820	399237	405559	392707
Q9NQC7				12643.5	8407.21	11605.7	
Q9NQE9				4803.41	5425.43	8280.14	6906.08
Q9NQG1				11322.5	5623.72	5684.25	9482.27
Q9NQG5				140533	152597	154350	150488
Q9NQG6				3867.68	3553.13	3994.19	4227.07
Q9NQG7				9414.07	7195.56	8753.12	5423.8
Q9NQH7				24955.6	26937.9	23736.4	23514.8
Q9NQP4				213117	221471	219145	224992
Q9NQR4				105226	116123	116129	119877
Q9NQS1				30269.9	33304.7	33555.6	35875
Q9NQS7				33007.4	28467.6	28812	34968.8
Q9NQT4				41416.3	41205.5	45450.7	42879.7
Q9NQT5				91412	94606.9	91833	87414.7
Q9NQT8				6268.51	6576.29	6621.7	5276.14
Q9NQV6				9390.43	15207.7	12611.4	13022.5
Q9NQW6				84039.5	97276.2	90562.2	101227
Q9NQW7				107083	107294	115966	108256
Q9NQX3				37739.6	34913.6	37692.2	40174.4
Q9NQX5				8536.38	7285.72	7036.55	7941.75
Q9NQY0				10747.9	13445.3	10679.1	11943.4
Q9NQZ2				93544.4	89248.3	91775.2	93904.5
Q9NQZ5				16996.4	17228.1	21255.9	17787.2
Q9NQZ7					2135.12	1866	1058
Q9NR09				67846.8	65082.5	61544.3	61125.6
Q9NR12				61775.1	63033.2	58646.8	56885.7
Q9NR19				24030.1	29939.5	28592.4	31129.2
Q9NR28				104833	98050.2	100474	89803.2
Q9NR30				1.26807e+06	1.30334e+06	1.31472e+06	1.35299e+06
Q9NR31				561838	568966	584946	572668
Q9NR33				58162.9	57680.7	62299.1	57327
Q9NR45				194443	204403	207282	210843
Q9NR46				87489.4	96357.9	99192.8	93014.3
Q9NR48				26552.9	19623.5	12746.8	20689.9
Q9NR50				135261	122925	121128	111752
Q9NR56				113579	118959	121993	128188
Q9NR77				3931.66		2369.19	1756.68
Q9NR80				11832	9916.62	9545.88	11788.3
Q9NR81				13648.3	12804.8	14307.3	14536
Q9NRA0				5043.84	6851.24	5175.75	6034.17
Q9NRA8				17190.2	17563.7	13846.8	13577.9
Q9NRB3							4285.57
Q9NRC1				4981.99	3282.04	7023.94	4602.95
Q9NRC8				4183.02	4618.44	5629.14	6290.08
Q9NRD5				8585.85	8900.32	10019.7	10103.2
Q9NRF8				55905.7	55060.5	54521.1	55181.7
Q9NRF9				103441	113852	125860	118054
Q9NRG0				43443.2	47114	35050.8	57608.9
Q9NRG1				37802.3	33825.8	29748.2	34626.2
Q9NRG4				38700.3	43397.4	43390.5	44851.3
Q9NRG7				11708.3	16606.5	14811.5	13879.7
Q9NRG9				77741.6	69975.5	69853.6	69407
Q9NRH1				7638.81	10606.7	11753.9	11019
Q9NRK6				42707.4	44589.3	39280.3	39091.7
Q9NRL2				50386.2	30241.2	61927.5	49089.1
Q9NRL3				8658.01	14933.8	14938	13920.7
Q9NRM2				12088.6	11440.2	12567.5	15996.2
Q9NRM7				3615.63	3130.29	5050.32	4225.83
Q9NRN7				35517.7	39780.4	32319.2	36226.2
Q9NRN9				20411.3	21831.4	19579.2	20181
Q9NRP0				295291	286952	270108	271022
Q9NRP2				110284	104824	96242	96903.9
Q9NRP4				4579.53	6771.7	11317	5458.8
Q9NRR3				20472.4	25483.3	22435.7	17668.1
Q9NRR4				35482.5	31816.7	32245.4	26592
Q9NRR5				56310.4	55070.1	52021.8	51628
Q9NRS6				16137.3	23303.2	21374.6	19955.1
Q9NRV9				108731	116093	121490	113619
Q9NRW4				4756.02	4014.2	6084.44	3564.2
Q9NRW7				47879.3	40301.3	31134.7	32907.2
Q9NRX1				89029.5	97321.4	95597.8	95939.1
Q9NRX2				57739.4	55289.8	62404.9	60222.3
Q9NRX4				41347.4	36580.1	39450.1	39231.9
Q9NRX5				20322.8	22201.3	24965.3	24559
Q9NRY2				7854.23	11621.1	9796.83	8771.66
Q9NRY4				14104.2	15807.5	14273.6	15295.6
Q9NRY5				115715	125384	130668	123349
Q9NRY6				7961.08	7760.38	6379.95	5479.16
Q9NRZ7				9012.37	7197.25		7876.84
Q9NRZ9				33506.1	34666.4	31350.5	33188.6
Q9NS00				19157.3	18788.6	14831.4	19246.9
Q9NS18				29331.9	31138.1	35276.7	32657.3
Q9NS23					9190.57	9074.56	9357.29
Q9NS69				222673	221246	210370	242059
Q9NS73				2733.15	3089.26	2704.97	1915.86
Q9NS86				97592.6	91453.5	79741.4	77150
Q9NS87				57985.8	59065.5	56564.6	60115.4
Q9NS91				47643	49609.5	46231.3	44924.3
Q9NS93				55882.5	56185.9	50578.3	47050.9
Q9NSA3					4503.86		
Q9NSC5				14922.4	13638.9	13193.1	16747.5
Q9NSD9				221510	231078	237109	223402
Q9NSE4				242307	240591	240435	233703
Q9NSG2				31639.3	24342.2	22841.9	20746.3
Q9NSI2				66475.3	66736.5	69189.5	71758.9
Q9NSI6				7055.63	7073.73	8960.11	4789.86
Q9NSK0				52704.4	54597	54600.9	56576.9
Q9NSP4				11697.5	9320.55	11785.5	13189.4
Q9NSU2				6667.72	4744.76	6756.54	6380.99
Q9NSV4				50873.5	53774.2	48985.4	50905.2
Q9NSY1				11528.7	11769.1	13092.6	13035.4
Q9NT62				92506.5	89878.3	89249.3	90672.3
Q9NTG7				16364.7	15911.9	14032.4	13204
Q9NTI5				52765	53157.8	54221.9	52108.8
Q9NTJ3				128502	137419	136764	142536
Q9NTJ5				165935	171777	164415	156632
Q9NTK5				224466	220462	232332	240523
Q9NTM9				88963.4	85606.6	83362.1	81026.3
Q9NTW7				4848.73	4343.86	5185.64	3989.82
Q9NTX5				47704.6	50118.9	51133	50483.3
Q9NTX7						16258	22443.6
Q9NTZ6				137404	130212	127938	137539
Q9NU19					16632.5	9173.86	18323.7
Q9NU22				104493	102572	101424	101027
Q9NU23				28862.6	28922.5	26906.1	28360.4
Q9NU53				10392.3	15448.4	15257.7	14589.4
Q9NUA8				9391.67	7862.47	6936.55	6841.88
Q9NUD5				5119.79	4190.6	6425.4	6052.44
Q9NUG6				64374.2	58245.8	59272	58464.3
Q9NUI1				29529.6	27877.8	32757	32861.6
Q9NUJ1				42721.5	44243.8	41555.7	44779.7
Q9NUJ3				22660.2	20619.6	19149.6	19233.1
Q9NUK0				10267.5	10119.7	9581.62	8682.14
Q9NUL3				49093	45637.1	37492.3	51949.4
Q9NUL5					3823.81	3239.13	5613.22
Q9NUL7				15203.2	17809.6	18260.1	17368.9
Q9NUM4				34614.1	37840.9	38220.8	37841.3
Q9NUN5				65370.1	54449.1	61876.5	52431.5
Q9NUP1				14554.5	17835.6	18498.2	13882.2
Q9NUP7				11510.1	11087.2	7182.56	9343.31
Q9NUP9				73616.4	74184.9	84159	72941.4
Q9NUQ2				59413.8	58814.3	66424.2	71004.1
Q9NUQ3				70917.5	76814.5	74710.6	71682.2
Q9NUQ6				22269.3	25038.4	22492.8	24632.4
Q9NUQ7				19208	20436.7	19737.3	19545.7
Q9NUQ8				66074	71559.7	66153.3	65389.6
Q9NUQ9				238632	263330	262530	260347
Q9NUS5				6092.23	6437.87	7101.21	8590.18
Q9NUT2				8617.28	8791.69	9675.98	10580.3
Q9NUU6						13346.6	
Q9NUU7				207178	224876	226253	225421
Q9NUW8				23733.4	21193.9	23630.5	20240
Q9NUX5				17191.7	20987	22577.7	24790.9
Q9NUY8				19633.3	24343.8	24912.8	20904.6
Q9NV06				78651.2	77586.7	80310.4	81173.8
Q9NV31				91382.9	98518.1	90617.6	105883
Q9NV35				13277.3	11791.3	9969.8	13888.6
Q9NV56				38967.3	52880.8	45694.1	41569
Q9NV64				4003.52	2542.62	2467.48	3249.59
Q9NV66				9374.65	11817.3	11766.5	13992.2
Q9NV70				30115.1	31531.3	26610.2	27909.9
Q9NV88				38535.6	36051.9	37028	37286.6
Q9NV92				14937.9	15846.2	13132	15163.8
Q9NV96				25769.5	24142.2	24830.2	23060.8
Q9NVA1				31371.6	30466.3	32059.9	25836.6
Q9NVA4				39217.5	34927.9	34276.9	37454.1
Q9NVC3				18194.2	18072.2	20239	23268.9
Q9NVC6				19247.3	18101.1	17953.4	19490.5
Q9NVD7				57752.6	70694.5	74841.2	63123.5
Q9NVE7				36509.6	32637.5	33848.2	37200.5
Q9NVF7				22245.3	23395.5	20506.1	20101.7
Q9NVG8				52919.8	61159.7	64779.9	61415.8
Q9NVH0				15298.3	14200.2	15282.4	13223.1
Q9NVH1				73605.3	78533.7	78073	75113.6
Q9NVH2				39433.5	70062.4	39347.7	38011.3
Q9NVI1				100428	114821	102098	172240
Q9NVI7				224661	236391	252973	254138
Q9NVJ2				150437	153131	145607	152341
Q9NVK5				10455.6	8891.61	9080.07	9187.04
Q9NVM4				29186.5	29727	29708.2	31522.5
Q9NVM6				43601.9	41098.4	43743.3	42681.4
Q9NVM9				56611	55345.7	55591	52102.7
Q9NVN3				6113.14	7809.67	7418.81	5115.43
Q9NVN8				48904.2	46691.2	50183.9	49161.3
Q9NVP1				128388	138544	170852	173472
Q9NVP2				42290.2	42148	48405.4	47003.7
Q9NVQ4				16252.9	19235.6	19622.8	16335.4
Q9NVR0				31347	34537.9	37329.9	34469.9
Q9NVR2				33630.3	35011.6	29625.4	28101.6
Q9NVR5				26564.9	26012.7	26325.2	21451
Q9NVS2				35027.2	42104.1	38340.9	34077.3
Q9NVS9				80494	83539.9	75407.3	81451.7
Q9NVT9				84269.3	78716.4	75343.4	69992.6
Q9NVU0				18095.1	17158.6	17259.3	18168.2
Q9NVU7				36659.1	41622.2	33197	38452.7
Q9NVV0				31683.2	28411.9	36376.2	31096.6
Q9NVV4				27092.4	25777.9	20681.4	24128.2
Q9NVW2				5944.67	4510.11	3352.07	5645.05
Q9NVX0				188209	178976	173576	173702
Q9NVX2				68475.8	68176.9	70795.4	74076
Q9NVX7				15119.5	17875.6	16879.4	18798.8
Q9NVZ3				25536.3	33036.1	33645.5	37001.4
Q9NW08				26852.3	28060.9	28132.2	27427.4
Q9NW13				110493	116516	112291	107889
Q9NW15				18290.5	19877.7	20586.5	23271.5
Q9NW38				4099.15	4371.09	6973.4	4840.86
Q9NW64				54066.2	56588	57673.4	56165.8
Q9NW68				14815.5	13966.6	10653.8	9775.91
Q9NW75				10559.1	12352.9	10220.7	10341.7
Q9NW81				14339.9	10745.2	12350.6	13308.1
Q9NW82				48354.8	48615.2	48197.4	49228.8
Q9NWA0				14812	10711.5	12903.3	12478.3
Q9NWD8				32109.7	33245	30987.8	31503.5
Q9NWF9				11491.4	9321.97	11288.4	10192.6
Q9NWH2				13895.5	15932.4	11151.3	11476.9
Q9NWH9				48313.8	50344.6	46066.3	48518.6
Q9NWK9				18063.6	15022.7	15157.5	13279.9
Q9NWM0				4382.39	6224.83	5078.78	3578.66
Q9NWM8				49999.8	55351.1	48869.7	57181
Q9NWQ9				8211.97	2285.68	6155.76	7637.55
Q9NWS0				614764	532710	578316	521379
Q9NWS8				19394.5	20549.4	15632.4	14041.6
Q9NWT1				61802.8	64797.7	65711.5	71024
Q9NWT6				22445.4	22915.5	28886.7	26121.2
Q9NWT8				24184.1	25191.2	26656.1	25288.8
Q9NWU1				23395.3	19503.9	89941.1	26524.8
Q9NWU2				57412.7	63777.8	62003.8	67205.4
Q9NWU5				60411.3	57118.4	57560.3	58600.7
Q9NWV4				172494	154870	150273	157793
Q9NWV8				29084.5	25627.7	27059.2	28433.4
Q9NWW5				18334.9	14510.1	13436.3	13816.4
Q9NWW6				8706.27	9935.49	9552.28	12311.2
Q9NWX5				36705.7	39818.7	38320.7	39191.6
Q9NWX6				70521	75115.2	75034.7	77488.3
Q9NWY4				19168.2	16769.9	15288.6	15514.1
Q9NWZ3				17724.1	17527.3	17517.8	19063.9
Q9NWZ5				21066	23256.8	21163	21524.7
Q9NWZ8				10083.2	13287.5	12593.6	17841.8
Q9NX00				22061	19992.1	26576.2	29564.2
Q9NX04				6484.3	3383.6	4501.87	4698.69
Q9NX05				20037.7	18164.8	17776.8	17002.5
Q9NX08				11252.4	10689.5	10371.8	11084
Q9NX14				116326	126790	115852	114981
Q9NX18				54638.3	61355.3	61090.1	68497.8
Q9NX20				45921.9	41550.7	42408.4	45922.1
Q9NX24				88043.1	102241	109898	117654
Q9NX31				5679.89	6096.53	8125.66	8121.97
Q9NX38				6804.12	7820.87	7293.36	4077.98
Q9NX40				77572.3	77797.9	71106.1	75460.8
Q9NX46				77095	74553.2	79348.1	77283.6
Q9NX47				68848.3	65424.7	54583	63187.7
Q9NX55				245083	221744	197274	224759
Q9NX57				41429.5	37904.9	43687.4	48809.1
Q9NX58				133662	137264	135838	130590
Q9NX61				164684	152366	166931	167015
Q9NX62				33096	35683.5	37705.3	40966.9
Q9NX63				259875	231156	232471	221274
Q9NX70				31512	33331.7	30875.2	31898.6
Q9NX74				35659.9	34697.8	35360.5	33173.6
Q9NX76				20258.4	23550.3	18558.8	24633.9
Q9NX95				9614.12	7908.27	7835.43	5670.46
Q9NXA8				35222.7	40090.8	43529.1	45340.4
Q9NXC5				22995.8	20938.6	19286	21480.9
Q9NXD2				4293.6	5798.1	5564.78	4663.49
Q9NXE4				39903.1	44338.1	42110.5	47248.4
Q9NXE8				21768.1	17622.1	20665.5	22774.6
Q9NXF1				56451.6	59404.7	57884.8	57966.4
Q9NXG2				75959.3	76640.8	81277.7	78640.9
